,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,riftKills,firstBlood,firstTower,firstInhib,firstDragon,firstBaron,firstRift,time
33,0.0318352931978,0.389944564575,0.00577006138967,0.101673507935,0.118376149457,0.179974763976,0.0153149838838,0.072235693586,0.0118106013783,0.0276550164667,0.00693217939922,0.0132807522086,0.0,0.00283867529172,0.00351407824091,0.0150463820532,0.00127732703151,0.00245630082321,6.36691075304e-05,34
34,0.034128048327,0.376955854405,0.00563902495328,0.0843140033163,0.0805660161368,0.183194960456,0.0388041647013,0.105401100589,0.015481738663,0.0209410808903,0.00723252412861,0.0148699309063,0.0,0.00286926010287,0.00319692428709,0.0225883196408,0.00108998587077,0.00261998807202,0.000107074554405,35
35,0.0414290284589,0.348224354764,0.00812117176473,0.0784573778927,0.0764950546087,0.154013746155,0.0550504406657,0.148855214686,0.0166123337606,0.0148087969746,0.00698137257436,0.0190243053649,0.0,0.00299953942064,0.0036571275667,0.0215504783666,0.0012109015273,0.00243623849461,7.25169540008e-05,36
36,0.0461271647945,0.337418238875,0.00724220326678,0.0553523591269,0.0791547666096,0.187395460172,0.0580316433321,0.126687039577,0.0215075992757,0.0155255424939,0.0115538330411,0.0187887156461,0.0,0.00426057938883,0.00433980953087,0.023514854211,0.00113560487617,0.00190414079221,6.04449909136e-05,37
37,0.0350014337853,0.33900669572,0.00749681847714,0.0651248532964,0.0808903445177,0.156150454079,0.069436999873,0.140804986286,0.015507352927,0.0180492075141,0.00701627938274,0.0214233871735,0.0,0.0045287372349,0.00456187677224,0.0286988989903,0.00137514406662,0.00479803905146,0.000128490852098,38
38,0.054840740638,0.347358692593,0.00798572630688,0.0685811873951,0.0667133301449,0.184201164547,0.0413280092886,0.118779337368,0.0107636450816,0.0134895041054,0.0091309311885,0.0165064101593,0.0,0.00588213726856,0.00505266497965,0.0432622178742,0.00164881675868,0.00438264673917,9.28375635749e-05,39
39,0.0510075565774,0.385315549962,0.00835603570121,0.0614576084257,0.0723096619015,0.185819379778,0.0702056419482,0.0938409576424,0.00955847574515,0.0108980646883,0.00540209396531,0.0147040937837,0.0,0.006243035878,0.00498932715367,0.0163361598902,0.00139262900141,0.00211747554036,4.62524174063e-05,40
40,0.0475061403674,0.353868674496,0.00807543529698,0.0565540518085,0.0642983750968,0.194645175021,0.0641567670357,0.129538310191,0.00960106437403,0.0154279985878,0.0092540193237,0.015035215833,0.0,0.0056858093997,0.00509011321997,0.0162301908319,0.00114720605168,0.00387144385471,1.40092101888e-05,41
41,0.0475214999507,0.389211449978,0.00884928575973,0.0602596396177,0.0737339789997,0.154782079795,0.0609769800096,0.105489134808,0.0124698084915,0.0185210044692,0.00653524944574,0.0165145735558,0.0,0.00582289368327,0.00587524373068,0.0277127858478,0.00175040123357,0.00391513669177,5.88539325438e-05,42
42,0.0426910097126,0.377721585271,0.0104317459917,0.0612304604281,0.0802110996893,0.16029763174,0.0483799753803,0.110694142235,0.00688661063562,0.020808681997,0.0109384609569,0.0122080941839,0.0,0.00678957723162,0.00622308097484,0.0380649744079,0.00235420874353,0.00403723861242,3.14218086975e-05,43
43,0.0689079944678,0.314430451558,0.0105310493424,0.0617687457314,0.0705517625027,0.21661949087,0.0309161891124,0.13347370694,0.00737960489943,0.0201008072025,0.00916513234178,0.019340549892,0.0,0.00548471357988,0.00717177746632,0.0170043303764,0.00226107068379,0.00480923716886,8.3385864299e-05,44
44,0.0588197200644,0.358973449299,0.0145572840313,0.0377321423495,0.054028839455,0.195523786235,0.0546677261427,0.148364431114,0.00703048107424,0.0164850984013,0.00672716005005,0.01415033374,0.0,0.00599303006324,0.00752031729894,0.0130398198108,0.00197579501363,0.00425733254146,0.000153253315212,45
45,0.0762803148722,0.337440102594,0.0104424690459,0.048170505996,0.0936308282357,0.189243146521,0.0448410034777,0.123769497468,0.00826322552501,0.0159288943208,0.00582724281443,0.01597688112,0.0,0.00510350459259,0.00632828635394,0.0120706353202,0.00268134908211,0.00393390606288,6.82065971674e-05,46
46,0.0623856500687,0.296675411051,0.0181785458803,0.0466857662986,0.100987596213,0.193858038365,0.049912301165,0.148501852893,0.00534896378437,0.00998940432558,0.0102921466496,0.018529661546,0.0,0.00728587909339,0.00328808897814,0.021251511487,0.00245906550921,0.00437011669265,0.0,47
47,0.04982003265,0.267808293072,0.0146582166563,0.0387606760771,0.123329934405,0.22230117822,0.0688605240007,0.141704034992,0.00770275531685,0.0103519019622,0.00740057087605,0.00993482797388,0.0,0.00721658003888,0.00385859956658,0.0176521850213,0.00284741799305,0.00564334307858,0.000148928099499,48
48,0.0669867558617,0.307187112831,0.0172283410093,0.0282529883118,0.0746273199855,0.226889039661,0.0560642618566,0.135142945158,0.00904561945099,0.0172063650304,0.00785164102461,0.0150616513386,0.0,0.011918442784,0.00351548281926,0.013677973499,0.00294378616224,0.00640027321635,0.0,49
49,0.0490555308941,0.254414053916,0.0143217952581,0.0405297325238,0.110435749295,0.26821433721,0.0508600642924,0.136010575574,0.00733976537159,0.00847472350491,0.0101040165806,0.0157742752175,0.0,0.00433107655599,0.00386725974991,0.0166500725061,0.00394809966403,0.00566887188596,0.0,50
50,0.0711719291041,0.310734789432,0.0170796513009,0.0363121612297,0.114114813818,0.216085525811,0.073665997379,0.105768507586,0.00469325753473,0.00438203832151,0.0100284127122,0.0105707134952,0.0,0.00527122403995,0.00304932471903,0.0108008305196,0.00287999546876,0.00339082752877,0.0,51
51,0.0603838184225,0.251407755405,0.0189542559895,0.0525264271569,0.119877015008,0.243691419297,0.0755411035637,0.11704400809,0.00532698960929,0.00568516690665,0.00425176296751,0.0124633357699,0.0,0.00541472653452,0.00426100388023,0.0177657580584,0.00252792194374,0.00287753139726,0.0,52
52,0.08440062992,0.276917907842,0.0174601834282,0.0363684943832,0.135249079001,0.211188912439,0.0646291332668,0.106910670611,0.00752049725638,0.012085479353,0.0135173442994,0.00971706695455,0.0,0.0048147734492,0.00500530227753,0.00565306412243,0.00151197256751,0.0070494888293,0.0,53
53,0.0440161984705,0.244694978409,0.0259411398477,0.0577420121051,0.161437254654,0.236012948948,0.0661335097761,0.0980367704331,0.0072056043518,0.00517332663991,0.0105999805645,0.0149644076856,0.0,0.00762889971194,0.00187521073628,0.0119794110855,0.00251184756,0.00404649902066,0.0,54
54,0.0599559720046,0.23441776995,0.0308819941294,0.0238823174604,0.211139898741,0.225205390086,0.0684508679666,0.0692156313917,0.00466010313199,0.00709889122388,0.0247815568034,0.0133972855429,0.0,0.00384981623292,0.00388422066494,0.00818065801199,0.00290322838045,0.00809439827673,0.0,55
